Age,Gender,Course,Scholarship holder,Debtor,Total_Evaluations,Average_Grade,Predicted_Dropout_Risk,Target,Marital status,Application mode,Application order,Daytime/evening attendance,Previous qualification,Displaced,Educational special needs,Tuition fees up to date,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Evaluations_1st_Sem,Curricular units 1st sem (approved),Grade_1st_Sem,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Evaluations_2nd_Sem,Curricular units 2nd sem (approved),Grade_2nd_Sem,Curricular units 2nd sem (without evaluations),Unemployment rate,Engagement_Level,dropout_flag,high_risk_flag
19,1,14,0,1,7,17,0,Enrolled,1,8,1,1,1,0,0,1,0,0,6,7,6,13,0,0,6,9,5,13,0,8.9,Active,0,0
20,1,6,0,0,9,13,0,Graduate,1,15,1,1,14,1,0,1,0,1,6,11,6,14,0,1,6,7,6,13,0,16.2,Active,0,0
25,1,11,0,0,7,13,0,Enrolled,1,12,1,1,9,1,0,1,0,0,6,7,6,11,0,0,6,11,4,12,0,9.4,Active,0,0
25,1,4,0,0,11,11,0,Dropout,1,12,1,1,1,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,Active,0,0
19,1,5,0,0,0,0,0,Enrolled,1,1,4,1,1,1,0,1,0,0,6,7,6,13,0,0,6,8,6,12,0,9.4,Inactive,0,0
20,1,14,0,0,8,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,5,5,5,13,0,0,5,6,4,15,1,7.6,Active,0,0
33,1,12,0,0,6,14,0,Enrolled,2,12,1,1,12,0,0,1,0,0,7,7,5,13,0,0,7,9,0,0,0,16.2,Active,0,0
19,1,15,0,0,9,7,0,Graduate,1,8,5,1,1,1,0,1,0,0,6,7,6,14,0,0,6,8,6,14,0,7.6,Active,0,0
31,1,8,0,0,8,14,0,Dropout,1,12,1,1,12,0,0,1,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,Active,0,0
24,1,7,0,1,5,0,0,Dropout,1,15,1,1,14,0,0,0,0,2,6,6,2,16,0,2,7,7,2,16,0,8.9,Active,0,0
23,1,7,0,1,7,16,0,Dropout,1,15,1,1,14,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,Active,0,0
26,1,17,1,0,5,0,0,Dropout,2,12,1,0,1,0,0,0,0,0,5,12,3,11,0,0,5,11,3,11,0,9.4,Active,0,0
38,1,5,0,0,11,11,0,Graduate,2,14,1,1,2,1,0,1,0,14,18,18,18,15,0,13,18,18,18,15,0,16.2,Active,0,0
20,1,7,1,0,18,15,0,Graduate,1,1,6,1,1,1,0,1,0,0,5,6,5,14,0,0,5,7,5,14,0,8.9,Active,0,0
20,1,7,0,0,7,14,0,Graduate,1,8,5,1,1,1,0,1,0,0,5,10,3,13,0,0,5,11,5,14,0,12.4,Active,0,0
25,1,6,0,0,11,13,0,Dropout,1,12,1,1,12,0,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,Active,0,0
19,1,5,0,0,0,0,0,Graduate,1,8,2,1,1,1,0,1,0,0,6,9,5,12,0,0,6,10,4,11,0,8.9,Inactive,0,0
18,1,7,0,0,10,12,0,Graduate,1,8,1,1,1,0,0,1,0,0,5,6,5,16,0,0,5,8,5,16,0,8.9,Active,0,0
28,1,17,0,0,8,16,0,Dropout,1,14,1,0,9,0,0,1,0,7,13,13,7,10,0,5,11,13,5,11,0,10.8,Active,0,0
18,1,7,0,0,13,10,0,Enrolled,1,1,2,1,1,1,0,1,0,0,5,5,0,0,0,0,5,5,0,0,0,9.4,Active,0,0
20,1,11,1,0,5,0,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,7,6,14,0,0,6,8,6,13,0,8.9,Active,0,0
18,1,8,0,0,8,13,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,6,14,0,0,6,9,6,15,0,11.1,Active,0,0
19,1,9,0,0,9,15,0,Graduate,1,8,3,1,1,1,0,1,0,0,5,7,5,10,0,0,5,6,4,11,0,12.4,Active,0,0
24,1,12,0,1,6,10,0,Dropout,1,13,1,1,1,0,0,1,0,0,8,16,2,10,1,0,8,16,2,10,1,12.7,Active,0,0
21,1,6,0,0,17,10,0,Dropout,1,8,4,1,1,1,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,Active,0,0
20,1,14,1,0,0,0,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,6,15,0,0,6,6,6,15,0,12.7,Inactive,0,0
21,1,4,0,0,6,15,0,Graduate,1,15,1,1,14,1,0,1,0,0,6,12,5,14,0,0,6,6,5,13,0,13.9,Active,0,0
24,1,13,0,1,6,13,0,Graduate,2,1,1,1,1,0,0,1,0,0,7,7,7,12,0,0,8,10,7,14,0,10.8,Active,0,0
27,1,17,0,0,10,13,0,Dropout,1,12,1,0,1,0,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,Active,0,0
19,1,9,0,1,0,0,0,Enrolled,1,8,6,1,1,1,0,0,0,0,5,8,4,13,0,0,5,9,5,11,0,8.9,Inactive,0,0
39,1,3,0,0,9,12,0,Graduate,1,12,1,0,1,0,0,1,0,3,9,10,9,13,0,2,7,8,7,13,0,8.9,Active,0,0
25,1,1,0,0,8,13,0,Dropout,1,12,1,1,1,0,0,1,0,0,7,13,2,15,0,0,7,12,2,12,0,12.4,Active,0,0
18,1,2,0,0,12,13,0,Dropout,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,Active,0,0
19,1,5,0,0,0,0,0,Graduate,1,14,1,1,1,0,0,1,0,6,12,12,12,13,0,6,12,12,12,13,0,10.8,Inactive,0,0
21,1,15,1,0,12,13,0,Graduate,1,9,1,1,1,0,0,1,0,0,6,8,5,14,0,0,6,6,4,14,0,13.9,Active,0,0
27,1,17,0,0,6,14,0,Dropout,1,4,1,0,15,0,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,Active,0,0
19,1,9,0,0,0,0,0,Enrolled,1,1,3,1,1,1,0,1,0,0,5,6,0,0,0,0,5,6,0,0,0,7.6,Inactive,0,0
18,1,12,0,0,6,0,0,Enrolled,1,8,3,1,1,1,0,1,0,0,8,8,7,13,0,0,8,8,7,13,0,10.8,Active,0,0
27,1,14,0,0,8,13,0,Dropout,1,4,1,1,3,1,0,1,0,7,12,12,9,12,0,6,11,11,6,13,0,9.4,Active,0,0
18,1,15,0,1,11,13,0,Dropout,1,1,3,1,1,1,0,1,0,0,6,6,6,13,0,0,6,7,5,12,0,12.7,Active,0,0
19,1,8,0,0,7,12,0,Enrolled,1,1,1,1,1,0,0,1,0,0,5,14,2,12,2,0,5,8,5,11,3,9.4,Active,0,0
19,1,4,0,0,10,11,0,Dropout,1,15,1,1,14,0,0,1,0,0,6,15,3,13,0,0,6,9,1,12,0,13.9,Active,0,0
22,1,4,0,0,9,13,0,Enrolled,1,15,1,1,14,0,0,1,0,0,6,12,3,13,0,0,6,12,3,13,0,15.5,Active,0,0
18,0,10,0,0,12,13,0,Graduate,1,7,2,1,1,1,0,1,0,0,6,6,6,14,0,0,6,6,6,12,0,10.8,Active,0,0
18,0,15,1,0,6,13,0,Graduate,1,7,4,1,1,1,0,1,0,0,6,7,6,13,0,0,6,8,5,13,0,10.8,Active,0,0
23,0,9,0,0,8,13,0,Dropout,1,14,1,1,1,0,0,1,0,7,11,18,11,15,1,2,6,7,6,15,0,9.4,Active,0,0
20,1,2,0,1,8,15,0,Dropout,1,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,Active,0,0
18,1,15,0,0,0,0,0,Graduate,1,8,3,1,1,1,0,1,0,0,6,7,6,13,0,0,6,7,6,13,0,16.2,Inactive,0,0
18,1,15,0,0,7,13,0,Graduate,1,1,4,1,1,1,0,1,0,0,6,6,6,13,0,0,6,8,6,13,0,12.4,Active,0,0
18,1,7,0,0,8,13,0,Enrolled,1,8,3,1,1,1,0,1,0,0,5,7,5,12,0,0,5,9,3,12,0,8.9,Active,0,0
20,1,15,0,0,9,12,0,Graduate,1,8,2,1,1,1,0,1,0,0,6,6,6,12,0,0,6,6,6,12,0,12.7,Active,0,0
20,1,15,0,0,6,12,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,6,5,13,0,0,6,11,3,13,0,15.5,Active,0,0
21,1,5,0,0,11,13,0,Dropout,1,15,1,1,14,0,0,1,0,2,7,7,5,12,0,5,9,9,5,11,0,12.4,Active,0,0
22,1,2,0,0,9,11,0,Enrolled,1,14,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,Active,0,0
20,1,7,0,0,0,0,0,Dropout,1,8,1,1,1,1,0,1,0,0,5,7,5,16,0,0,5,7,5,15,0,11.1,Inactive,0,0
19,1,2,0,1,7,15,0,Enrolled,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,Active,0,0
19,1,7,0,0,0,0,0,Enrolled,1,15,1,1,14,1,0,1,0,0,5,9,2,13,0,0,5,10,3,12,0,12.4,Inactive,0,0
20,1,14,0,0,10,12,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,9,6,15,0,0,6,7,6,14,0,8.9,Active,0,0
19,1,6,0,0,7,14,0,Dropout,1,15,1,1,14,1,0,1,0,2,6,10,4,13,0,1,6,16,2,12,0,12.4,Active,0,0
19,1,7,0,0,16,12,0,Dropout,1,1,1,1,1,1,0,1,0,0,5,7,3,12,0,0,6,10,2,11,0,11.1,Active,0,0
24,1,7,0,1,10,11,0,Enrolled,1,6,1,1,1,0,0,1,1,2,8,8,7,13,0,1,6,8,6,12,0,8.9,Active,0,0
18,1,14,0,1,8,12,0,Dropout,1,8,1,1,1,0,0,1,0,0,6,6,3,13,0,0,6,11,4,11,0,10.8,Active,0,0
18,1,7,1,0,11,12,0,Enrolled,1,1,1,1,1,0,0,0,0,0,5,6,5,15,0,0,5,6,5,14,0,8.9,Active,0,0
18,0,10,0,1,6,15,0,Dropout,1,1,1,1,1,1,0,1,0,0,6,7,5,14,0,0,6,7,5,12,0,8.9,Active,0,0
18,0,15,0,0,7,13,0,Graduate,1,8,5,1,1,1,0,1,0,0,6,6,6,13,0,0,6,6,6,14,0,8.9,Active,0,0
21,0,10,1,0,6,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,7,6,13,0,0,6,7,6,14,0,12.4,Active,0,0
18,0,6,0,0,7,13,0,Dropout,1,6,1,1,1,0,0,1,1,0,6,13,4,12,0,0,6,15,5,11,0,11.1,Active,0,0
18,0,12,1,0,15,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,7,7,7,15,0,0,8,8,8,16,0,11.1,Active,0,0
18,0,10,1,0,8,16,0,Graduate,1,1,2,1,1,1,0,1,0,0,6,6,6,13,0,0,6,6,6,16,0,10.8,Active,0,0
23,0,3,0,0,6,15,0,Dropout,1,9,6,0,1,1,0,1,0,0,6,8,4,11,0,0,6,6,0,0,0,13.9,Active,0,0
21,0,9,0,0,6,6,0,Graduate,1,1,2,1,1,1,0,1,0,0,5,9,3,12,0,0,5,9,4,12,0,8.9,Active,0,0
20,0,10,0,0,9,12,0,Enrolled,1,1,1,1,1,0,0,1,0,0,6,13,1,10,0,0,6,13,1,13,0,9.4,Active,0,0
26,0,3,0,0,13,12,0,Dropout,1,8,1,0,1,1,0,1,0,4,7,15,7,12,0,2,6,14,2,11,0,7.6,Active,0,0
18,0,15,1,0,14,11,0,Enrolled,1,1,6,1,1,1,0,1,0,0,6,6,6,12,0,0,6,10,5,11,0,7.6,Active,0,0
18,0,2,0,0,10,12,0,Dropout,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,Active,0,0
19,0,14,1,0,0,0,0,Graduate,1,1,1,1,1,0,0,0,0,0,6,6,6,14,0,0,6,7,6,14,0,8.9,Inactive,0,0
20,0,12,1,0,7,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,7,10,6,12,0,0,8,9,7,13,0,13.9,Active,0,0
19,0,15,0,1,9,13,0,Dropout,1,1,3,1,1,1,0,0,0,0,6,7,6,12,0,0,6,10,2,10,0,16.2,Active,0,0
21,0,10,0,1,10,11,0,Enrolled,1,15,1,1,14,1,0,1,0,3,6,8,3,12,0,2,6,6,2,13,0,12.4,Active,0,0
33,0,11,0,0,6,12,0,Graduate,1,12,1,1,1,0,0,1,0,5,10,14,9,12,0,5,9,14,7,13,0,10.8,Active,0,0
18,0,6,0,0,14,13,0,Graduate,1,1,2,1,1,0,0,1,0,0,5,7,4,13,0,0,5,6,4,13,0,7.6,Active,0,0
21,0,12,0,0,6,13,0,Graduate,1,13,1,1,6,0,0,1,0,12,21,33,18,15,12,12,21,33,18,15,12,7.6,Active,0,0
19,0,15,0,0,45,15,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,7,6,12,0,8.9,Active,0,0
33,0,16,0,1,7,12,0,Enrolled,4,12,1,1,12,0,0,0,0,0,7,7,7,13,0,0,7,8,6,13,0,8.9,Active,0,0
18,0,12,0,0,8,13,0,Graduate,2,1,4,1,1,1,0,1,0,0,7,10,7,14,0,0,8,8,8,14,0,15.5,Active,0,0
18,0,14,1,0,8,14,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,8,6,14,0,0,6,7,6,13,0,11.1,Active,0,0
20,0,15,1,0,7,14,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,6,6,14,0,0,6,7,6,13,0,11.1,Active,0,0
20,0,11,0,0,7,13,0,Dropout,1,1,2,1,1,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,Active,0,0
20,0,3,1,0,0,0,0,Graduate,1,8,2,0,1,0,0,1,0,0,6,6,6,12,0,0,6,12,5,14,0,10.8,Inactive,0,0
19,0,6,1,0,12,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,5,6,4,12,0,0,5,8,5,13,1,10.8,Active,0,0
19,0,10,1,0,8,13,0,Graduate,1,1,3,1,1,1,0,1,0,0,6,7,6,12,0,0,6,6,6,12,0,13.9,Active,0,0
21,0,10,0,0,6,12,0,Graduate,1,8,3,1,1,1,0,1,0,0,6,8,6,13,0,0,6,7,6,12,0,11.1,Active,0,0
26,0,6,0,0,7,13,0,Enrolled,1,12,1,1,1,1,0,1,0,0,6,11,3,12,0,0,6,19,4,13,0,12.4,Active,0,0
21,0,10,0,0,19,12,0,Dropout,1,8,1,1,1,0,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,Active,0,0
18,0,12,0,0,0,0,0,Graduate,1,1,4,1,1,1,0,1,0,0,8,8,7,12,0,0,8,8,7,12,0,12.7,Inactive,0,0
27,0,16,0,0,8,12,0,Dropout,5,12,1,1,12,0,0,1,0,0,7,14,6,12,0,0,7,10,1,10,0,12.4,Active,0,0
20,0,5,1,0,10,11,0,Graduate,1,14,1,1,1,1,0,1,0,5,12,12,12,13,0,5,12,12,11,13,0,15.5,Active,0,0
21,0,14,0,0,12,13,0,Enrolled,1,14,1,1,14,0,0,1,0,0,6,8,5,12,0,0,6,8,4,13,2,16.2,Active,0,0
18,0,13,1,0,8,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,7,7,7,13,0,0,8,8,8,15,0,15.5,Active,0,0
20,0,6,0,0,8,14,0,Enrolled,1,15,1,1,14,1,0,1,0,1,6,13,6,13,0,1,6,11,5,12,0,16.2,Active,0,0
18,0,15,0,0,11,12,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,7,6,12,0,11.1,Active,0,0
20,0,10,1,0,7,13,0,Graduate,1,15,1,1,14,0,0,1,0,3,6,6,6,13,0,2,6,6,6,13,0,13.9,Active,0,0
19,0,6,1,0,6,13,0,Graduate,1,1,2,1,1,1,0,1,0,0,5,10,3,13,1,0,5,7,3,13,0,12.7,Active,0,0
20,0,12,0,0,8,13,0,Graduate,1,1,5,1,1,1,0,1,0,0,7,8,6,13,0,0,8,8,7,14,0,13.9,Active,0,0
20,0,17,1,0,8,14,0,Graduate,1,1,1,0,1,0,0,1,0,0,5,5,5,12,0,0,5,6,5,13,0,10.8,Active,0,0
20,0,6,0,0,6,13,0,Enrolled,1,15,1,1,14,0,0,1,0,0,5,10,2,15,1,0,5,7,4,11,0,12.7,Active,0,0
19,0,10,0,1,8,13,0,Dropout,1,1,3,1,1,1,0,1,0,0,6,7,0,0,0,0,5,5,0,0,0,13.9,Active,0,0
18,0,15,0,0,5,0,0,Graduate,1,1,1,1,1,0,0,1,0,0,6,7,6,14,0,0,6,8,6,13,0,8.9,Active,0,0
18,0,6,0,0,8,14,0,Graduate,1,1,1,1,1,1,0,1,0,0,5,7,3,12,0,0,5,9,5,13,0,10.8,Active,0,0
19,0,12,1,0,9,12,0,Graduate,1,8,1,1,1,1,0,1,0,0,7,10,6,13,0,0,8,8,7,13,0,13.9,Active,0,0
19,0,12,0,0,8,13,0,Dropout,1,1,6,1,1,1,0,1,0,0,7,8,6,14,0,0,8,10,7,14,0,12.4,Active,0,0
43,1,4,0,0,10,14,0,Enrolled,1,12,1,1,12,0,0,1,0,0,6,8,6,13,0,0,6,14,5,12,0,16.2,Active,0,0
47,1,5,0,0,14,13,0,Dropout,2,13,1,1,1,0,0,1,0,8,10,14,8,15,0,5,7,7,5,13,0,9.4,Active,0,0
23,1,9,0,0,7,14,0,Dropout,1,13,1,1,1,1,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,7.6,Active,0,0
19,0,10,1,1,2,0,0,Graduate,1,1,1,1,1,1,0,1,1,0,6,8,6,13,0,0,6,7,6,13,0,8.9,Inactive,0,0
20,0,12,0,0,7,13,0,Graduate,1,13,1,1,1,1,0,1,0,0,8,11,6,12,0,0,8,11,6,12,0,12.7,Active,0,0
19,0,2,1,0,11,12,0,Graduate,1,1,1,1,1,1,0,1,0,6,12,12,12,14,0,4,11,12,11,14,0,8.9,Active,0,0
19,0,6,0,0,12,14,0,Graduate,1,8,1,1,1,1,0,1,1,0,6,13,6,16,0,0,6,8,6,15,0,15.5,Active,0,0
19,0,6,0,0,8,15,0,Graduate,1,15,1,1,14,1,0,1,0,2,6,8,6,14,0,1,6,7,6,13,0,13.9,Active,0,0
39,0,3,1,1,7,14,0,Graduate,1,12,1,0,12,0,0,1,0,0,6,9,6,12,0,0,6,9,4,14,0,11.1,Active,0,0
20,0,5,1,0,9,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,8,6,13,0,10.8,Active,0,0
21,0,5,0,0,8,13,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,6,6,13,0,0,6,6,6,13,0,7.6,Active,0,0
22,0,10,0,1,6,13,0,Graduate,1,14,5,1,1,1,0,0,1,5,11,16,9,11,0,2,10,20,4,11,1,9.4,Active,0,0
19,0,15,0,0,20,11,0,Dropout,1,1,2,1,1,1,0,1,0,0,6,11,1,13,0,0,5,10,0,0,0,7.6,Active,0,0
22,0,14,0,0,10,7,0,Graduate,1,8,1,1,1,1,0,1,0,0,6,6,6,15,0,0,6,6,6,16,0,13.9,Active,0,0
19,0,16,1,0,6,16,0,Graduate,1,3,2,1,1,1,0,1,0,0,6,8,6,13,0,0,6,7,6,12,0,12.7,Active,0,0
18,1,2,0,1,7,12,0,Dropout,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,Active,0,0
26,1,9,0,0,0,0,0,Enrolled,5,12,1,1,1,0,0,1,0,0,5,9,5,12,0,0,5,5,5,10,0,11.1,Inactive,0,0
36,1,17,0,0,5,11,0,Dropout,1,12,1,0,1,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,Active,0,0
20,1,2,1,1,5,0,0,Graduate,1,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,Active,0,0
30,1,9,0,0,0,0,0,Dropout,2,12,1,1,1,0,0,1,0,0,5,8,2,11,0,0,5,6,4,12,0,15.5,Inactive,0,0
24,1,4,0,0,6,11,0,Dropout,1,14,1,1,1,0,0,1,0,0,6,7,6,16,0,0,6,10,6,16,0,15.5,Active,0,0
26,1,9,0,0,10,16,0,Dropout,1,1,1,1,1,0,0,1,0,11,15,15,11,11,0,12,14,15,11,12,1,7.6,Active,0,0
19,1,9,0,0,15,11,0,Dropout,1,1,1,1,1,0,0,0,0,0,5,16,1,12,0,0,5,6,0,0,0,13.9,Active,0,0
34,1,10,0,0,6,6,0,Graduate,5,12,1,1,1,0,0,1,0,0,6,8,5,13,0,0,6,11,4,11,0,12.4,Active,0,0
33,1,8,0,0,11,12,0,Enrolled,1,14,1,1,1,1,0,1,0,0,5,12,1,13,2,0,5,7,3,14,0,9.4,Active,0,0
19,1,9,0,0,9,14,0,Graduate,1,8,6,1,1,1,0,1,0,0,5,8,5,12,1,0,5,10,4,11,0,9.4,Active,0,0
26,1,7,0,1,11,11,0,Dropout,1,8,5,1,1,1,0,0,0,0,5,11,1,10,0,0,5,14,1,11,0,8.9,Active,0,0
29,1,14,0,0,14,11,0,Dropout,1,12,1,1,1,0,0,1,0,0,6,7,1,14,0,0,6,6,0,0,0,16.2,Active,0,0
19,1,7,1,0,6,7,0,Dropout,1,8,5,1,1,1,0,1,0,0,5,9,5,13,0,0,5,8,2,13,0,8.9,Active,0,0
18,1,2,0,0,8,13,0,Dropout,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,Active,0,0
29,1,17,0,0,0,0,0,Dropout,1,12,1,0,12,0,0,0,0,0,5,11,2,11,0,0,5,9,1,12,0,11.1,Inactive,0,0
21,1,11,0,0,9,12,0,Graduate,1,14,1,1,1,0,0,1,0,0,6,6,6,13,0,0,6,7,5,11,0,9.4,Active,0,0
19,1,11,0,0,7,12,0,Enrolled,1,8,1,1,1,0,0,1,0,0,6,7,5,11,0,0,6,10,2,11,0,10.8,Active,0,0
20,1,12,0,0,10,11,0,Graduate,1,1,1,1,1,0,0,1,0,0,7,14,5,13,0,0,8,15,7,12,0,15.5,Active,0,0
18,1,6,0,0,15,12,0,Dropout,1,1,1,1,1,0,0,1,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,Active,0,0
18,1,5,0,0,5,0,0,Enrolled,1,8,3,1,1,1,0,1,0,0,6,6,6,13,0,0,6,8,5,11,0,15.5,Active,0,0
21,1,9,1,1,8,12,0,Enrolled,1,1,1,1,1,0,0,1,0,0,5,5,5,13,0,0,5,9,3,13,0,10.8,Active,0,0
20,1,9,0,0,9,13,0,Dropout,1,1,1,1,1,1,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,Active,0,0
30,1,7,1,0,0,0,0,Dropout,1,12,1,1,1,0,0,1,0,0,5,11,0,0,0,0,5,5,0,0,0,12.7,Inactive,0,0
19,1,14,0,0,5,0,0,Graduate,1,9,2,1,1,1,0,1,0,0,6,6,6,14,0,0,6,6,6,14,0,13.9,Active,0,0
30,1,9,0,0,6,14,0,Dropout,1,16,1,1,1,1,0,1,0,0,5,7,5,13,0,0,5,7,4,13,0,8.9,Active,0,0
22,1,9,1,0,7,13,0,Graduate,1,1,1,1,1,1,0,1,0,0,5,8,5,11,0,0,5,13,4,11,0,12.7,Active,0,0
22,1,2,0,0,13,11,0,Graduate,1,8,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,Active,0,0
19,1,5,0,1,0,0,0,Dropout,1,8,4,1,1,1,0,0,0,0,6,6,6,13,0,0,6,8,5,12,0,11.1,Inactive,0,0
21,1,14,0,0,8,12,0,Dropout,1,8,2,1,1,1,0,1,0,0,5,7,3,12,0,0,5,5,4,11,0,7.6,Active,0,0
21,1,6,0,0,5,12,0,Graduate,1,8,4,1,1,0,0,1,0,0,5,7,4,12,0,0,5,7,5,12,0,7.6,Active,0,0
21,1,2,1,1,7,12,0,Dropout,1,15,1,1,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,Active,0,0
27,1,9,0,0,0,0,0,Dropout,1,12,1,1,1,0,0,1,0,0,5,13,3,11,0,0,5,9,3,10,0,15.5,Inactive,0,0
32,1,1,0,0,9,11,0,Dropout,1,14,1,1,1,1,0,1,0,0,7,7,0,0,0,0,7,8,0,0,0,13.9,Active,0,0
40,1,14,0,1,8,0,0,Dropout,1,12,1,1,9,0,0,0,0,0,6,13,0,0,0,0,6,6,0,0,0,15.5,Active,0,0
20,1,9,0,0,6,0,0,Enrolled,1,1,2,1,1,1,0,1,0,0,5,9,2,14,0,0,5,10,2,13,0,7.6,Active,0,0
20,1,8,0,0,10,13,0,Dropout,1,15,1,1,14,1,0,1,0,1,5,8,2,12,0,1,5,13,2,12,0,12.7,Active,0,0
18,1,2,0,0,13,12,0,Graduate,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,Active,0,0
21,1,9,0,0,0,0,0,Dropout,1,14,1,1,1,0,0,1,0,0,5,11,2,11,0,0,5,13,0,0,0,12.7,Inactive,0,0
18,1,14,0,0,13,5,0,Dropout,1,8,1,1,1,0,0,1,0,0,6,6,6,14,0,0,6,0,0,0,0,12.7,Active,0,0
19,1,4,0,0,0,7,0,Enrolled,1,15,1,1,1,0,0,1,0,0,6,17,1,11,0,0,6,19,0,0,0,16.2,Inactive,0,0
30,1,5,0,0,19,6,0,Dropout,5,4,1,1,3,0,0,0,0,0,6,6,1,10,0,0,6,6,0,0,0,15.5,Active,0,0
29,1,4,0,0,6,5,0,Dropout,1,12,1,1,9,0,0,1,0,0,6,17,0,0,2,0,6,8,0,0,0,15.5,Active,0,0
18,1,7,0,1,10,0,0,Dropout,1,8,2,1,1,1,0,1,0,0,5,10,1,12,0,0,5,7,3,11,2,7.6,Active,0,0
18,1,14,1,0,7,11,0,Dropout,1,1,2,1,1,1,0,1,0,0,5,6,4,12,0,0,5,5,5,12,0,9.4,Active,0,0
22,1,4,0,0,5,12,0,Dropout,1,15,1,1,14,0,0,1,0,4,10,21,5,11,1,2,7,13,6,12,0,15.5,Active,0,0
27,1,17,0,0,14,12,0,Dropout,1,14,2,0,1,1,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,Active,0,0
20,1,14,0,0,5,0,0,Graduate,1,8,6,1,1,1,0,1,0,0,6,8,4,14,0,0,6,10,5,14,0,10.8,Active,0,0
42,1,3,0,0,10,14,0,Graduate,1,16,1,0,2,0,0,1,0,8,12,12,11,14,0,7,11,11,10,14,0,11.1,Active,0,0
21,1,4,0,1,11,14,0,Graduate,1,1,1,1,1,0,0,1,0,8,12,13,12,15,0,4,12,14,12,14,0,15.5,Active,0,0
23,1,12,0,0,14,15,0,Graduate,1,14,1,1,1,0,1,1,0,0,7,10,6,13,0,0,8,10,7,12,0,16.2,Active,0,0
21,1,5,0,0,10,12,0,Dropout,1,16,1,1,1,1,0,1,0,4,12,13,5,13,0,4,12,12,4,14,0,8.9,Active,0,0
19,1,2,0,0,12,13,0,Graduate,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,Active,0,0
40,1,10,1,0,0,0,0,Dropout,2,12,1,1,1,0,0,1,0,0,6,7,6,12,0,0,6,10,4,13,0,8.9,Inactive,0,0
22,1,9,0,0,10,13,0,Dropout,1,14,1,1,1,0,0,1,0,5,9,9,5,11,0,5,9,14,7,11,2,12.7,Active,0,0
19,1,12,0,0,14,11,0,Graduate,1,1,2,1,1,1,0,1,0,0,7,7,6,13,0,0,7,7,6,13,0,7.6,Active,0,0
24,1,7,1,0,7,13,0,Enrolled,1,12,1,1,1,0,0,1,0,0,5,8,5,12,0,0,5,8,4,14,0,12.7,Active,0,0
